Det gjennomfoeres kvalitetskontroll av luftkvalitetsdata.QC-flagg viser hvilket nivaa av kvalitetskontroll dataene har vaert gjennom.QC=1 (Raadata) QC = 2(Automatisk kontrollerte data) QC= 3(Skalerte data) QC= 4(Kvalitetssikrede data / Godkjente data)
Ved kvalitetskontroll flagges verdier som gyldige eller ugyldige(f.eks ved instrumentfeil).QA = 0(Gyldig verdi) QA = 1(Ugyldig verdi)
Data er hentet fra loesningen https://luftkvalitet.nilu.no 
Tid,E6-Tiller PM10 µg/m³ Day,Dekning,E6-Tiller PM2.5 µg/m³ Day,Dekning,Elgeseter PM10 µg/m³ Day,Dekning,Elgeseter PM2.5 µg/m³ Day,Dekning,Elgeseter mobil PM10 µg/m³ Day,Dekning,Elgeseter mobil PM2.5 µg/m³ Day,Dekning,Omkjøringsvegen PM10 µg/m³ Day,Dekning,Omkjøringsvegen PM2.5 µg/m³ Day,Dekning,Torvet PM10 µg/m³ Day,Dekning,Torvet PM2.5 µg/m³ Day,Dekning,Åsveien skole PM10 µg/m³ Day,Dekning,Åsveien skole PM2.5 µg/m³ Day,Dekning,Bakke kirke PM10 µg/m³ Day,Dekning,Bakke kirke PM2.5 µg/m³ Day,Dekning
30.04.2015 00:00,23.1024747958,100,5.6104487153,100,14.5142045739,96,2.5199107826,96,,,,,,,,,9.6208333333,100,3.0416666667,100,,,,,23.2917353569,100,3.8669347903,100
01.05.2015 00:00,9.8755074979,100,4.7492969521,100,10.4723012043,96,2.0057543565,96,,,,,,,,,5.6666666667,100,2.9791666667,100,,,,,10.259168525,100,2.6960089556,100
02.05.2015 00:00,12.7419527514,100,4.3098831576,100,11.7172150826,96,1.9637348217,96,,,,,,,,,9.275,100,3.9791666667,100,,,,,12.9061205924,100,2.7497790313,100
03.05.2015 00:00,12.029633,100,4.1183795168,100,11.7943513167,100,3.0765318375,100,,,,,,,,,7.0416666667,100,3.6958333333,100,,,,,11.7700216701,100,3.2471751181,100
04.05.2015 00:00,22.483359191,100,6.0166405805,100,15.7966272292,100,2.6930905833,100,,,,,,,,,10.9958333333,100,3.1791666667,100,,,,,20.4806757403,100,4.2459398736,100
05.05.2015 00:00,17.7501375826,100,4.2925689583,100,21.9919668043,96,2.8697157261,96,,,,,,,,,9.3458333333,100,2.3416666667,100,,,,,23.5995230049,100,6.5727691431,100
06.05.2015 00:00,14.1008104875,100,4.9584316299,100,8.9703039682,92,1.8982106591,92,,,,,,,,,3.45,100,1.65,100,,,,,23.8189053717,96,7.7962639094,96
07.05.2015 00:00,24.3376384354,100,7.5000090208,100,14.9568951333,100,3.3007733722,100,,,,,,,,,8.2708333333,100,3.4166666667,100,,,,,20.622303016,100,8.0793303799,100
08.05.2015 00:00,11.5773322292,100,5.4034476611,100,10.3053777802,88,2.2093267825,88,,,,,,,,,4.4583333333,100,2.4958333333,100,,,,,10.3879258964,96,3.6558907449,96
09.05.2015 00:00,11.7757996827,100,5.9469826181,100,10.9954509913,96,2.904847092,96,,,,,,,,,6.8958333333,100,3.625,100,,,,,17.2942644196,96,5.8760623036,96
10.05.2015 00:00,10.7299550576,100,4.9193842632,100,12.2651730152,96,2.8169233145,96,,,,,,,,,7.1333333333,100,3.675,100,,,,,14.430787425,100,4.9906601528,100
11.05.2015 00:00,16.8838793778,100,5.6725575417,100,13.0838107333,96,2.4811428667,96,,,,,,,,,7.9083333333,100,2.9041666667,100,,,,,19.0837741292,100,6.5898305819,100
12.05.2015 00:00,18.2019103729,100,5.9822625854,100,9.2895439299,100,3.5060941639,100,,,,,,,,,3.9041666667,100,2.2583333333,100,,,,,18.1657154681,100,6.9576369125,100
13.05.2015 00:00,21.4234194201,100,9.1914317153,100,22.1269573225,96,6.0139926,96,,,,,,,,,8.3666666667,100,5.4541666667,100,,,,,18.5590882278,100,5.7324468139,100
14.05.2015 00:00,8.358561634,100,4.9655440521,100,8.6733151952,88,2.8543573746,88,,,,,,,,,5.8416666667,100,3.6583333333,100,,,,,9.9312918851,96,2.6455701791,96
15.05.2015 00:00,15.2524366812,100,6.3239736611,100,13.6898775219,100,3.0407459416,100,,,,,,,,,7.6666666667,100,4.025,100,,,,,17.4690855848,96,6.6521504978,96
16.05.2015 00:00,9.5240493972,100,5.412496616,100,13.2842040264,100,4.7728740583,100,,,,,,,,,9.4083333333,100,4.5791666667,100,,,,,18.99779015,100,8.4304318438,100
17.05.2015 00:00,13.413661343,100,7.5322394743,100,17.0530011542,100,6.8213426153,100,,,,,,,,,13.7083333333,100,8.8416666667,100,,,,,19.8681301396,100,8.6437833438,100
18.05.2015 00:00,17.2417370215,100,6.6350352181,100,14.0129385927,96,4.8491165985,96,,,,,,,,,7.8166666667,100,4.35,100,,,,,22.796744234,100,9.2947523924,100
19.05.2015 00:00,9.1699935361,100,4.1182028611,100,10.2911694514,96,3.2437484355,96,,,,,,,,,4.9,100,1.9375,100,,,,,16.7760688222,100,6.8582263674,100
20.05.2015 00:00,11.3617134361,100,4.9530612986,100,6.0018770068,92,2.1071804008,92,,,,,,,,,2.8208333333,100,1.3708333333,100,,,,,9.7695819568,92,3.7909177841,92
21.05.2015 00:00,17.8888956167,100,7.0940985056,100,14.4672187354,100,5.1800426035,100,,,,,,,,,7.7458333333,100,3.975,100,,,,,20.8721456493,100,8.4760433403,100
22.05.2015 00:00,8.586289,100,4.5745117458,100,4.1266437986,100,2.0064271431,100,,,,,,,,,2.7458333333,100,1.9333333333,100,,,,,5.9870555638,96,3.5555454754,96
23.05.2015 00:00,5.6797927458,100,4.4825419028,100,2.4733994762,88,0.7106779738,88,,,,,,,,,2.5083333333,100,2.075,100,,,,,4.1522962551,96,1.9883244145,96
24.05.2015 00:00,9.1791525233,100,6.2754612354,100,6.3478756978,96,3.0601801435,96,,,,,,,,,4.9791666667,100,3.8583333333,100,,,,,10.7964327028,100,6.4279319014,100
25.05.2015 00:00,6.4043267875,100,4.8873911104,100,3.2012298438,100,1.8143253188,100,,,,,,,,,2.4583333333,100,2.3041666667,100,,,,,4.0764134458,100,2.7355661445,100
26.05.2015 00:00,18.6391549729,100,6.8377876979,100,13.0513720458,100,2.9824346938,100,,,,,,,,,4.1041666667,100,2.7416666667,100,,,,,12.3143928565,96,5.0807214072,96
27.05.2015 00:00,16.8363926208,100,7.6705649146,100,12.7427643646,100,3.370473525,100,,,,,,,,,4.9791666667,100,2.8166666667,100,,,,,13.10566035,100,5.2624017403,100
28.05.2015 00:00,14.9139294903,100,5.6462956049,100,11.7813420896,100,3.2306033792,100,,,,,,,,,7.55,100,3.0416666667,100,,,,,21.8964541347,100,6.9293102611,100
29.05.2015 00:00,9.4490365417,100,7.1181404715,100,4.5351981667,100,1.4758827271,100,,,,,,,,,2.3458333333,100,1.9958333333,100,,,,,6.5129420542,100,3.6273100847,100
30.05.2015 00:00,8.4356185139,100,4.8985973576,100,11.6101736783,96,4.9283422152,96,,,,,,,,,4.7625,100,3.1125,100,,,,,17.8197971826,100,7.2593352771,100
31.05.2015 00:00,7.2261671854,100,6.1593824,100,3.7362820625,100,2.2814436583,100,,,,,,,,,2.7333333333,100,2.5583333333,100,,,,,5.4932700877,96,3.810376,96
01.06.2015 00:00,8.0043659194,100,5.524337025,100,5.5937938,92,2.5960450917,92,,,,,,,,,3.3416666667,100,2.4833333333,100,,,,,9.5072911826,100,3.6061633243,100
02.06.2015 00:00,10.8689300681,100,3.0615976958,100,10.8214045572,96,1.9333344058,96,,,,,,,,,4.7583333333,100,1.7291666667,100,,,,,14.4987275771,100,5.0549528681,100
03.06.2015 00:00,11.0460313694,100,5.3232537431,100,11.3698344132,100,2.0820648208,100,,,,,,,,,3.9333333333,100,1.9791666667,100,,,,,13.7741524792,100,3.1645221181,100
04.06.2015 00:00,7.4343208847,100,4.5430591333,100,4.7193627522,96,2.6709754681,96,,,,,,,,,2.1125,100,1.8166666667,100,,,,,3.9949658254,96,1.3967073399,96
05.06.2015 00:00,11.0855027944,100,4.3623255819,100,7.0632312603,88,2.1308203079,88,,,,,,,,,3.8041666667,100,2.1541666667,100,,,,,13.8991836472,100,6.2152494771,100
06.06.2015 00:00,12.0697436875,100,8.3123811542,100,9.4922186194,100,5.6103432542,100,,,,,,,,,6.0041666667,100,4.9125,100,,,,,11.4636092972,100,6.4897474542,100
07.06.2015 00:00,11.2741763917,100,6.7884776556,100,9.7546143722,100,3.2846827167,100,,,,,,,,,6.1916666667,100,4.5041666667,100,,,,,10.2792760625,100,5.0554169368,100
08.06.2015 00:00,13.3758227042,100,4.8444677597,100,8.183163659,96,1.0723988208,96,,,,,,,,,3.7,100,1.9583333333,100,,,,,9.1374849646,100,4.5090560597,100
09.06.2015 00:00,14.7587801139,100,5.4393197611,100,7.2747212692,83,1.6607857775,83,,,,,,,,,6.2333333333,100,3.525,100,,,,,17.89274914,100,6.3676298145,100
10.06.2015 00:00,12.2828610764,100,6.5083457722,100,8.9845299306,100,2.5785325695,100,,,,,,,,,7.8333333333,100,4.5625,100,,,,,11.5744692826,96,5.1116572217,96
11.06.2015 00:00,9.5100880535,100,6.8062785035,100,5.0662293913,96,2.2794922594,96,,,,,,,,,4.1541666667,100,3.2208333333,100,,,,,7.2325590514,100,4.4786684222,100
12.06.2015 00:00,14.2964968707,100,7.0563872509,100,6.2228921197,92,1.1814284939,92,,,,,,,,,4.125,100,3.0708333333,100,,,,,12.6142224833,100,5.3189140653,100
13.06.2015 00:00,8.2122531285,100,4.9069225222,100,,67,,67,,,,,,,,,2.5708333333,100,1.9375,100,,,,,11.32164495,96,6.512086863,96
14.06.2015 00:00,8.6425736511,100,5.302471436,100,5.2895994579,79,0.362065586,79,,,,,,,,,2.075,100,1.4958333333,100,,,,,7.5944651227,92,2.4321339136,92
15.06.2015 00:00,6.3698868269,100,3.8434941806,100,3.4989928417,83,1.48193492,83,,,,,,,,,2.0666666667,100,1.5458333333,100,,,,,3.4232346076,100,1.353482532,100
16.06.2015 00:00,13.6993282292,100,6.1890165792,100,9.947978127,88,1.7531180603,88,,,,,,,,,6.4608695652,96,3.7041666667,100,,,,,9.3760168444,100,3.5586355174,100
17.06.2015 00:00,26.3502938708,100,8.4332606333,100,14.5905597319,100,3.3274068042,100,,,,,,,,,12.925,100,5.3875,100,,,,,22.7223046396,100,9.6869950986,100
18.06.2015 00:00,18.2398174875,100,7.8446249917,100,11.2368970069,100,4.5273420389,100,,,,,,,,,5.475,100,3.8875,100,,,,,18.4030648944,100,9.9705304771,100
19.06.2015 00:00,14.4278722625,100,6.9216572167,100,9.2547660403,100,2.5561979542,100,,,,,,,,,5.125,100,3.5,100,,,,,16.2049814042,100,8.7990079715,100
20.06.2015 00:00,10.3766941417,100,5.0523261458,100,7.9489888091,92,1.3071591894,92,,,,,,,,,5.7958333333,100,3.375,100,,,,,15.7645221667,100,8.5231438861,100
21.06.2015 00:00,12.0445931792,100,6.6724340375,100,10.6432613382,100,3.5665010083,100,,,,,,,,,6.8125,100,3.8541666667,100,,,,,14.852680466,100,9.2762585993,100
22.06.2015 00:00,21.2362807391,96,8.5784384449,96,15.6708992201,100,5.3056263049,100,,,,,,,,,9.7125,100,5.4541666667,100,,,,,22.1599707333,100,12.7130417805,100
23.06.2015 00:00,18.0907490979,100,6.9547366229,100,13.3874633701,100,3.5478141222,100,,,,,,,,,6.375,100,4.0333333333,100,,,,,13.4115173319,100,7.3382715292,100
24.06.2015 00:00,20.2075907868,100,7.3651567486,100,14.1178076174,100,3.9248826472,100,,,,,,,,,4.9125,100,3.625,100,,,,,13.3017842035,100,6.960713109,100
25.06.2015 00:00,10.9294297717,96,6.0217615203,96,7.7206225764,100,2.9356688111,100,,,,,,,,,3.975,100,2.8041666667,100,,,,,8.030982184,100,4.3917265431,100
26.06.2015 00:00,9.141297757,100,5.3807558597,100,7.6943045368,100,2.4301143097,100,,,,,,,,,3.7291666667,100,3.2166666667,100,,,,,15.4133727597,100,4.0724157264,100
27.06.2015 00:00,8.7876738312,100,5.0707282278,100,6.9652976558,96,1.906604713,96,,,,,,,,,4.6958333333,100,3.6666666667,100,,,,,15.2386531361,100,7.3480638181,100
28.06.2015 00:00,9.1777868569,100,6.2699985104,100,8.623841309,100,3.5238555208,100,,,,,,,,,5.2791666667,100,3.825,100,,,,,15.0305851972,100,8.9750847861,100
29.06.2015 00:00,11.6726303754,100,7.2602414852,100,7.8691090493,100,5.0083563729,100,,,,,,,,,4.4041666667,100,3.8166666667,100,,,,,12.6395106625,100,9.2189124042,100
30.06.2015 00:00,16.6843618285,100,7.0323615701,100,10.1316940271,100,3.2093766583,100,,,,,,,,,5.5916666667,100,4.3458333333,100,,,,,18.1988410458,100,10.6651063292,100
01.07.2015 00:00,18.0239977722,100,11.5984895757,100,11.8406409688,100,5.8552597618,100,,,,,,,,,7.5791666667,100,5.9041666667,100,,,,,18.676002425,100,14.3340883889,100
02.07.2015 00:00,29.3521603306,100,15.6781926514,100,20.6209259819,100,10.7967543785,100,,,,,,,,,14.1083333333,100,9.1125,100,,,,,31.8265575958,100,18.9528013347,100
03.07.2015 00:00,29.4505656528,100,15.5226693139,100,22.3920006341,100,11.776239393,100,,,,,,,,,15.8583333333,100,10.7333333333,100,,,,,29.3382520806,100,18.7665678139,100
04.07.2015 00:00,8.5230596319,100,6.0359218875,100,4.7602680583,100,1.2971903417,100,,,,,,,,,2.6041666667,100,2.5833333333,100,,,,,13.4795274757,100,9.7444464854,100
05.07.2015 00:00,11.6719612639,100,7.8892731069,100,7.2048407375,100,3.1548977958,100,,,,,,,,,4.225,100,3.0875,100,,,,,15.9825503139,100,10.2157187792,100
06.07.2015 00:00,16.6837284389,100,9.45798515,100,10.616107425,100,4.967620475,100,,,,,,,,,7.1708333333,100,4.1083333333,100,,,,,18.1973081046,100,12.5407278413,100
07.07.2015 00:00,16.6959930194,100,7.5191262347,100,10.6126392792,100,2.9880409833,100,,,,,,,,,7.2541666667,100,4.3083333333,100,,,,,15.2843798653,100,9.3573836264,100
08.07.2015 00:00,15.0512636736,100,5.6031484028,100,6.9775762833,100,0.2410100042,100,,,,,,,,,4.0208333333,100,2.5,100,,,,,11.0345063861,100,5.0294211556,100
09.07.2015 00:00,10.339075303,92,4.1999361045,92,6.6537563333,100,0.8695332375,100,,,,,,,,,2.5458333333,100,1.6875,100,,,,,6.5135746097,100,1.3405703556,100
10.07.2015 00:00,8.6650074361,100,4.8355211125,100,5.5360416333,100,1.3556465333,100,,,,,,,,,3.3208333333,100,2.6333333333,100,,,,,5.1002703583,100,1.2433941597,100
11.07.2015 00:00,10.9707902695,100,6.0899550792,100,7.6800010958,100,2.6323696083,100,,,,,,,,,6.6916666667,100,4.8541666667,100,,,,,13.7139807889,100,8.0586223375,100
12.07.2015 00:00,11.5503054972,100,8.4581842181,100,10.082230475,100,5.6046823208,100,,,,,,,,,7.8125,100,6.0458333333,100,,,,,17.4051521431,100,12.6882745139,100
13.07.2015 00:00,19.0554977639,100,9.9067448424,100,12.1623041958,100,6.0538663875,100,,,,,,,,,7.9041666667,100,6.1166666667,100,,,,,17.6303380236,100,12.3385510958,100
14.07.2015 00:00,13.6822267243,100,6.6103700833,100,6.9074744167,100,3.0078410208,100,,,,,,,,,3.5291666667,100,3.0791666667,100,,,,,13.8998949181,100,9.8293414153,100
15.07.2015 00:00,15.7680690215,100,6.7921604958,100,9.0424399875,100,3.6044715667,100,,,,,,,,,3.85,100,3.2625,100,,,,,13.8234231347,100,9.9703135556,100
16.07.2015 00:00,5.6158935458,100,4.4859256896,100,2.8466556458,100,0.882022425,100,,,,,,,,,2.1434782609,96,1.9291666667,100,,,,,5.5559368062,100,3.7702456187,100
17.07.2015 00:00,10.1286600271,100,5.0565415042,100,6.5076616875,100,1.8218430625,100,,,,,,,,,4.8086956522,96,3.2833333333,100,,,,,12.4246175785,100,6.8646795826,100
18.07.2015 00:00,8.5604632063,100,6.552772775,100,5.5595927917,100,1.8102343667,100,,,,,,,,,3.6458333333,100,2.7625,100,,,,,13.3444568375,100,10.3391706146,100
19.07.2015 00:00,7.5373851375,100,6.2463041,100,3.9320296583,100,1.3712078375,100,,,,,,,,,3.3125,100,3.0458333333,100,,,,,9.4442254014,100,7.308468784,100
20.07.2015 00:00,11.8087321449,100,5.6739753321,100,7.0016329208,100,2.0173623375,100,,,,,,,,,2.5833333333,100,2.125,100,,,,,11.6810071264,100,8.1206722882,100
21.07.2015 00:00,12.6987264403,100,6.4809610403,100,7.4384512833,100,2.0735413417,100,,,,,,,,,5.7041666667,100,3.4708333333,100,,,,,17.3387590854,100,9.4784770333,100
22.07.2015 00:00,12.8937739514,100,6.8728063764,100,9.9639938,100,2.7905217,100,,,,,,,,,5.6375,100,4.0541666667,100,,,,,18.6210555715,100,11.882601366,100
23.07.2015 00:00,12.0534860389,100,6.0506748278,100,11.4657906139,100,3.5636679944,100,,,,,,,,,6.0541666667,100,4.0375,100,,,,,15.1637483667,100,9.5744658215,100
24.07.2015 00:00,11.4109943709,100,5.9177878694,100,10.1690369931,100,4.3557684306,100,,,,,,,,,7.1958333333,100,5.2208333333,100,,,,,14.1635825979,100,8.5610020299,100
25.07.2015 00:00,6.8957982278,100,4.9422208139,100,5.1922828653,100,2.9715877965,100,,,,,,,,,3.3583333333,100,2.9875,100,,,,,12.2874246167,100,9.1250461972,100
26.07.2015 00:00,7.1949291194,100,5.741195791,100,3.6934973049,100,2.0889337674,100,,,,,,,,,3.4333333333,100,2.975,100,,,,,12.5356706181,100,9.7475674743,100
27.07.2015 00:00,9.6695518014,100,5.7219293063,100,5.7823291972,100,1.2417647347,100,,,,,,,,,3.3260869565,96,2.1791666667,100,,,,,12.0089943771,100,7.3283837028,100
28.07.2015 00:00,12.3344616,100,6.1134969743,100,8.8454208778,100,2.7660999458,100,,,,,,,,,5.5208333333,100,3.2583333333,100,,,,,12.7031068486,100,7.5941296833,100
29.07.2015 00:00,13.2644167583,100,7.156598809,100,8.1750150562,100,2.4084983238,100,,,,,,,,,4.95,100,3.3833333333,100,,,,,14.8991277736,100,9.9779149021,100
30.07.2015 00:00,8.4119061493,100,4.3813580243,100,5.906471975,100,1.1059989472,100,,,,,,,,,2.15,100,1.7333333333,100,,,,,9.8525080167,100,6.8941428417,100
31.07.2015 00:00,7.4110250486,100,4.4660688972,100,4.9355997986,100,0.8134127389,100,,,,,,,,,2.5083333333,100,1.9791666667,100,,,,,8.7805478542,100,4.8446416167,100
01.08.2015 00:00,8.4084019111,100,5.0569061528,100,7.5350984704,75,2.1168154019,75,,,,,,,,,7.1291666667,100,5.5166666667,100,,,,,11.7191282348,96,6.5735224783,96
02.08.2015 00:00,8.9900920549,100,6.0390935083,100,8.9220635986,100,3.4604885208,100,,,,,,,,,5.65,100,3.7833333333,100,,,,,13.312785594,100,8.8995682309,100
03.08.2015 00:00,13.9791845049,100,5.5196351486,100,9.0082185159,96,2.9504918159,96,,,,,,,,,5.0791666667,100,3.825,100,,,,,14.883579275,100,8.1289999396,100
04.08.2015 00:00,19.6373155993,100,8.3416815118,100,14.5764698806,100,5.19439575,100,,,,,,,,,10.875,100,5.0875,100,,,,,21.2147387806,100,11.769716025,100
05.08.2015 00:00,14.491234493,100,9.605912666,100,10.6758731903,100,7.3726375625,100,,,,,,,,,7.6833333333,100,6.8666666667,100,,,,,17.1827887405,88,14.8295213809,88
06.08.2015 00:00,14.4663209347,100,7.6812879944,100,11.6147880152,92,5.8205331939,92,,,,,,,,,6.325,100,5.0208333333,100,,,,,20.9037682729,100,13.9354603764,100
07.08.2015 00:00,17.1828554722,100,9.6481273146,100,11.538540653,92,3.5776410515,92,,,,,,,,,7.0375,100,4.6625,100,,,,,17.6426444854,100,12.0916057639,100
08.08.2015 00:00,9.4152471806,100,6.6288637507,100,6.835692475,100,2.9341169417,100,,,,,,,,,6.1708333333,100,4.8833333333,100,,,,,14.3999696201,100,10.9686324229,100
09.08.2015 00:00,9.1460333333,100,6.1366130722,100,7.1531473097,100,2.8795200194,100,,,,,,,,,4.7916666667,100,3.5416666667,100,,,,,13.6135582236,100,9.3619750958,100
10.08.2015 00:00,21.4925810153,100,9.5859498493,100,15.3571016208,100,5.886447075,100,,,,,,,,,8.625,100,4.4583333333,100,,,,,24.6251382174,100,13.0318967069,100
11.08.2015 00:00,16.761882261,96,8.82116242,96,13.347311607,100,4.8421840764,100,,,,,,,,,8.9916666667,100,5.0666666667,100,,,,,19.9135116084,100,12.4350505861,100
12.08.2015 00:00,12.5603130444,100,5.4478973257,100,7.1209612072,96,1.9737099739,96,,,,,,,,,4.9875,100,2.6291666667,100,,,,,13.4305200597,100,7.5010253208,100
13.08.2015 00:00,12.7939175833,100,6.6568328424,100,8.9453081232,96,2.6353884522,96,,,,,,,,,4.1875,100,3.0541666667,100,,,,,14.6847876764,100,7.7982314639,100
14.08.2015 00:00,14.7797524604,100,7.8254737319,100,12.9645175417,100,4.9386948028,100,,,,,,,,,6.4791666667,100,4,100,,,,,22.6234383536,96,11.1056577667,96
15.08.2015 00:00,16.9968871771,100,10.2451478611,100,11.1040213101,96,2.6354778869,96,,,,,,,,,8.4625,100,2.9166666667,100,,,,,18.7672870722,100,10.5405230167,100
16.08.2015 00:00,11.0046261985,96,8.0369890609,96,8.5223435597,100,3.2936156194,100,,,,,,,,,5.6166666667,100,2.625,100,,,,,15.3336718042,100,10.1221948,100
17.08.2015 00:00,22.8065301768,96,12.4287691413,96,17.826688657,100,5.7835822514,100,,,,,,,,,9.5875,100,4.1125,100,,,,,24.1444054944,100,12.9148273194,100
18.08.2015 00:00,24.1143081413,96,8.8864734587,96,15.9890462222,100,3.5250832097,100,,,,,,,,,11.175,100,3.3125,100,,,,,,63,,63
19.08.2015 00:00,25.316079309,100,11.9939492736,100,19.5175185778,100,5.0042058417,100,,,,,,,,,9.0208333333,100,3.4458333333,100,,,,,,0,,0
20.08.2015 00:00,23.2228079833,96,9.0835808768,96,19.1557937875,100,6.1759094458,100,,,,,,,,,11.0958333333,100,4.55,100,,,,,,0,,0
21.08.2015 00:00,26.3794832694,100,14.0935255736,100,22.0905352722,100,9.2827306653,100,,,,,,,,,13.6083333333,100,6.8,100,,,,,,0,,0
22.08.2015 00:00,21.5270915972,100,13.4343778444,100,20.8779199375,100,9.9183325069,100,,,,,,,,,17.5916666667,100,10.2958333333,100,,,,,,0,,0
23.08.2015 00:00,18.7982081021,100,12.9871087542,100,19.7354809414,100,11.4023707401,100,,,,,,,,,17.5291666667,100,12.225,100,,,,,,0,,0
24.08.2015 00:00,25.5546638535,100,12.6206219042,100,19.6670525264,100,7.7749822521,100,,,,,,,,,14.775,100,7.2083333333,100,,,,,,46,,46
25.08.2015 00:00,30.0238645514,100,17.1627494035,100,22.4804461188,100,12.0939419542,100,,,,,,,,,21.5666666667,100,12.5458333333,100,,,,,24.113541725,100,13.9693224305,100
26.08.2015 00:00,17.2127528106,92,8.791056853,92,16.2989620694,100,7.9616681493,100,,,,,,,,,12.0833333333,100,8.2291666667,100,,,,,15.4107124958,100,7.2604818681,100
27.08.2015 00:00,10.6159729417,100,5.4818877403,100,7.9486625792,100,4.6587116778,100,,,,,,,,,4.2041666667,100,3.4875,100,,,,,9.4661854,88,5.1067388595,88
28.08.2015 00:00,6.5964926972,100,4.8594749014,100,3.7654491225,96,2.2162211819,96,,,,,,,,,2.075,100,1.8583333333,100,,,,,5.5491489768,96,3.3742679783,96
29.08.2015 00:00,8.2615360799,100,4.8132496563,100,5.1468969477,92,2.2765610727,92,,,,,,,,,3.2791666667,100,2.6,100,,,,,8.0472338357,100,3.2134913128,100
30.08.2015 00:00,7.5391015792,100,5.4307613014,100,5.8253684292,100,3.3912324681,100,,,,,,,,,4.0416666667,100,3.3208333333,100,,,,,6.4940066986,100,3.8556597056,100
31.08.2015 00:00,12.8187242771,100,6.1268887292,100,7.6859581565,96,2.6212306493,96,,,,,,,,,4.4666666667,100,2.8791666667,100,,,,,7.4803681458,100,3.01987545,100
01.09.2015 00:00,13.910868575,100,5.8309711958,100,6.8282649292,100,2.4225240208,100,,,,,,,,,4.0333333333,100,3.1166666667,100,,,,,10.9294864306,100,4.2346727986,100
02.09.2015 00:00,17.3400067354,100,6.4463080729,100,13.7625091792,100,4.3780834375,100,,,,,,,,,9.1708333333,100,5.2958333333,100,,,,,14.5728761472,100,5.4848054667,100
03.09.2015 00:00,18.4257800021,100,6.0687247771,100,13.861030532,100,4.9338878625,100,,,,,,,,,6.3958333333,100,3.3208333333,100,,,,,12.2596086528,100,4.4483913243,100
04.09.2015 00:00,13.6969471292,100,7.0031120729,100,7.2429296931,100,2.0554680361,100,,,,,,,,,3.7666666667,100,2.8666666667,100,,,,,8.5544840771,100,4.2674334174,100
05.09.2015 00:00,6.5336611667,100,4.1061221917,100,4.6996890936,88,1.9513144651,88,,,,,,,,,2.425,100,2.025,100,,,,,4.7840615389,100,2.0295518625,100
06.09.2015 00:00,7.2136907792,100,4.1361293542,100,5.9505184136,92,2.1944481485,92,,,,,,,,,2.8041666667,100,1.7666666667,100,,,,,6.9688094103,88,3.7786815238,88
07.09.2015 00:00,7.3682075604,100,4.2463504146,100,6.3065289556,88,2.3081466365,88,,,,,,,,,2.8916666667,100,2.1125,100,,,,,6.5361257188,100,2.8239202049,100
08.09.2015 00:00,11.7069712521,100,4.9856971521,100,6.9997212455,92,2.3922904712,92,,,,,,,,,1.7083333333,100,1.6125,100,,,,,4.9137041819,100,1.8616847292,100
09.09.2015 00:00,26.5961188396,100,9.4381176188,100,19.1035946591,92,5.9348741061,92,,,,,,,,,9.1166666667,100,5.925,100,,,,,19.3360539625,100,7.1133615132,100
10.09.2015 00:00,26.8726270646,100,11.7612689521,100,21.4180479667,100,9.0206926417,100,,,,,,,,,11.9208333333,100,7.9,100,,,,,21.2718946465,100,8.592729984,100
11.09.2015 00:00,19.6816770903,100,9.006006759,100,21.8142521806,100,9.3432744167,100,,,,,,,,,12.0375,100,7.5958333333,100,,,,,21.7208971465,100,8.6153144049,100
12.09.2015 00:00,10.5994605681,100,6.0232446417,100,10.4442049653,100,4.7826615444,100,,,,,,,,,7.0375,100,4.1625,100,,,,,10.5017172292,100,4.5232589917,100
13.09.2015 00:00,9.5109721722,100,6.286213666,100,7.4596876819,100,3.2411749514,100,,,,,,,,,7.0458333333,100,4.8916666667,100,,,,,9.9922575417,100,4.6093056,100
14.09.2015 00:00,13.4959768424,92,7.0125792743,92,10.9553935889,100,5.5576362625,100,,,,,,,,,9.1958333333,100,6.9125,100,,,,,12.7789299458,100,6.8507658833,100
15.09.2015 00:00,15.8506122875,100,7.0302694903,100,11.4195161556,100,4.8940666042,100,,,,,,,,,10.4333333333,100,6.4625,100,,,,,16.1189179125,100,8.2572867375,100
16.09.2015 00:00,10.3812403076,100,3.3091577681,100,6.4360434292,100,1.2097926583,100,,,,,,,,,3.7380952381,88,1.7095238095,88,,,,,10.3372925524,88,2.9448724571,88
17.09.2015 00:00,11.4406778507,100,6.3399353799,100,12.421448591,88,4.2671781286,88,,,,,,,,,,50,,50,,,,,13.1643378778,100,7.1944694292,100
18.09.2015 00:00,8.6179858139,100,6.0883058076,100,6.1260702109,96,3.9654381956,96,,,,,,,,,,54,,54,,,,,6.6964987854,100,4.8124863764,100
19.09.2015 00:00,,21,,21,4.2973219358,83,1.6794049525,83,,,,,,,,,3.0875,100,2.5875,100,,,,,5.4923504826,96,2.9582100196,96
20.09.2015 00:00,,0,,0,4.5995309146,100,2.1422103,100,,,,,,,,,2.0583333333,100,1.8916666667,100,,,,,5.5001310847,100,3.0044049507,100
21.09.2015 00:00,,0,,0,8.8598620145,96,3.6472102551,96,,,,,,,,,2.9875,100,2.6125,100,,,,,12.2226840812,100,4.1273920928,100
22.09.2015 00:00,,0,,0,16.9451183132,100,4.5980175674,100,,,,,,,,,5.9173913043,96,3.775,100,,,,,13.8664657931,100,4.4666032667,100
