,Navn,Max_Temp,Min_Temp,Max_Wind,Rain,Is_Rain,UVA,UVB,Max_Pressure,Min_Pressure,Pollution_PM25,Pollution_PM10,Max_Power,Min_Power
2019-08-13,Trondheim - Voll,13.0,10.0,5.7,35.4,1,388990.0,6808.8,1006.3,1003.7,1.98458375,4.2040929583,2584,2357
2019-08-14,Trondheim - Voll,15.5,8.5,4.3,4.7,1,642050.0,9184.9,1008.8,1006.2,1.7398082273,7.5640363182,2598,2357
2019-08-15,Trondheim - Voll,17.3,8.7,4.9,0.0,0,1060400.0,13702.0,1009.1,1003.3,3.379184375,10.70308525,2613,2372
2019-08-16,Trondheim - Voll,16.6,11.4,4.2,0.2,1,736270.0,10325.0,1006.3,1002.4,3.99973,12.49371375,2674,2405
2019-08-17,Trondheim - Voll,18.9,10.9,7.4,0.3,1,482620.0,7409.7,1003.2,993.6,2.3261926667,6.645292625,2548,2244
2019-08-18,Trondheim - Voll,18.0,11.9,5.7,0.6,1,794370.0,10788.0,1000.1,994.7,3.4993397083,7.5933177917,2552,2284
2019-08-19,Trondheim - Voll,19.4,9.1,3.7,0.3,1,837390.0,10896.0,1002.7,995.6,4.370395,14.4964694167,2780,2351
2019-08-20,Trondheim - Voll,18.6,9.8,2.9,1.9,1,685610.0,9183.4,1014.1,1002.6,4.1987279167,11.127306,2807,2410
2019-08-21,Trondheim - Voll,15.9,10.3,6.1,3.0,1,884160.0,11387.0,1022.1,1014.5,4.62224375,13.5440362083,2831,2413
2019-08-22,Trondheim - Voll,18.3,5.7,6.4,0.0,0,749810.0,10113.0,1021.5,1010.8,4.356797625,12.1176925,2838,2428
